Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,12.6875,12.75,12.625,12.6875,10.015629768371582,27294720
2020-01-03,12.75,12.8125,12.362500190734863,12.5625,9.916953086853027,51887718
2020-01-06,12.625,12.75,12.362500190734863,12.449999809265137,9.828145027160645,53631657
2020-01-07,12.5625,12.75,12.475000381469727,12.5625,9.916953086853027,52841986
2020-01-08,12.449999809265137,12.9375,12.3125,12.9375,10.212982177734375,116149244
2020-01-09,12.9375,13.0,12.625,12.6875,10.015629768371582,82840727
2020-01-10,12.6875,12.75,12.5625,12.5625,9.916953086853027,41042256
2020-01-13,12.6875,13.125,12.625,12.9375,10.212982177734375,74913503
2020-01-14,13.0625,13.25,12.9375,13.0625,10.31165885925293,69665756
2020-01-15,13.0625,13.125,12.75,12.875,10.163644790649414,45336132
2020-01-16,13.0,13.0,12.8125,12.875,10.163644790649414,26222890
2020-01-17,12.9375,13.125,12.875,13.0625,10.31165885925293,34570265
2020-01-20,13.125,13.25,13.0625,13.1875,10.410334587097168,35767456
2020-01-30,12.6875,12.6875,11.887499809265137,12.1875,9.620925903320312,95455972
2020-01-31,12.25,12.8125,12.25,12.625,9.966291427612305,81845170
2020-02-03,12.487500190734863,13.8125,12.274999618530273,13.75,10.854376792907715,168404768
2020-02-04,12.25,14.125,12.199999809265137,14.125,11.150405883789062,145685623
2020-02-05,14.125,14.5625,13.625,13.875,10.95305347442627,158799522
2020-02-06,14.0,14.1875,13.75,14.0,11.05173110961914,71099758
2020-02-07,13.625,14.0625,13.4375,13.8125,10.903715133666992,108615006
2020-02-10,13.9375,14.375,13.875,14.375,11.347757339477539,135706700
2020-02-11,14.375,14.4375,14.0625,14.125,11.150405883789062,82595116
2020-02-12,14.125,14.1875,13.875,13.875,10.95305347442627,70492328
2020-02-13,13.875,14.0,13.5,13.625,10.755701065063477,67998809
2020-02-14,13.5625,13.75,13.5,13.6875,10.805039405822754,39115540
2020-02-17,13.625,13.625,13.0,13.125,10.36099624633789,61282706
2020-02-18,13.25,13.5625,13.125,13.125,10.36099624633789,66489456
2020-02-19,13.375,13.5625,13.25,13.5,10.657025337219238,67213166
2020-02-20,13.625,13.625,13.3125,13.4375,10.607686996459961,36903836
2020-02-21,13.375,13.4375,13.0,13.125,10.36099624633789,53824277
2020-02-24,13.1875,13.5,13.1875,13.4375,10.607686996459961,51608949
2020-02-25,13.25,13.375,13.125,13.125,10.36099624633789,37813192
2020-02-26,12.8125,12.9375,12.387499809265137,12.487500190734863,9.857748031616211,104253754
2020-02-27,12.4375,12.475000381469727,11.75,11.875,9.374235153198242,111276234
2020-03-02,11.487500190734863,11.962499618530273,11.399999618530273,11.662500381469727,9.206485748291016,58721184
2020-03-03,12.012499809265137,12.037500381469727,11.574999809265137,11.587499618530273,9.147278785705566,63172400
2020-03-04,11.637499809265137,12.050000190734863,11.587499618530273,11.975000381469727,9.453176498413086,61613216
2020-03-05,12.149999618530273,12.1875,11.9375,12.050000190734863,9.512382507324219,46534376
2020-03-06,11.912500381469727,11.949999809265137,11.625,11.675000190734863,9.216353416442871,42833224
2020-03-09,11.487500190734863,11.649999618530273,11.25,11.25,8.880854606628418,52274372
2020-03-10,11.125,11.5625,11.0625,11.237500190734863,8.870987892150879,68342852
2020-03-11,11.237500190734863,11.3125,10.899999618530273,10.9375,8.634164810180664,50094484
2020-03-12,10.8125,10.824999809265137,10.012499809265137,10.050000190734863,7.933563232421875,108100088
2020-03-13,9.324999809265137,9.712499618530273,9.125,9.612500190734863,7.588196754455566,104957929
2020-03-16,9.75,9.962499618530273,9.399999618530273,9.475000381469727,7.4796528816223145,75183016
2020-03-17,9.1875,9.475000381469727,9.050000190734863,9.0625,7.154021263122559,93012761
2020-03-18,9.199999809265137,9.262499809265137,8.875,8.875,7.006007194519043,89874280
2020-03-19,8.6875,8.712499618530273,7.987500190734863,7.987500190734863,6.3054070472717285,121867530
2020-03-20,8.199999809265137,8.6875,8.199999809265137,8.337499618530273,6.581699848175049,121840232
2020-03-23,7.762499809265137,7.824999809265137,7.625,7.625,6.019245624542236,67240552
2020-03-24,7.8125,7.987500190734863,7.6875,7.737500190734863,6.108054161071777,65221761
2020-03-25,8.112500190734863,8.350000381469727,8.0,8.237500190734863,6.502758979797363,101242556
2020-03-26,8.274999618530273,8.324999809265137,7.949999809265137,8.1875,6.4632887840271,86404959
2020-03-27,8.5,8.574999809265137,8.387499809265137,8.462499618530273,6.680375576019287,90454446
2020-03-30,8.0,8.100000381469727,7.75,8.100000381469727,6.394214630126953,63635083
2020-03-31,8.262499809265137,8.274999618530273,7.662499904632568,7.925000190734863,6.256068706512451,128022412
2020-04-01,8.100000381469727,8.712499618530273,8.0,8.712499618530273,6.87772798538208,120235216
2020-04-06,8.875,9.274999618530273,8.75,8.987500190734863,7.094816207885742,176055280
2020-04-07,9.149999618530273,9.3125,8.9375,9.012499809265137,7.114551067352295,105588903
2020-04-08,9.0625,9.337499618530273,9.037500381469727,9.25,7.302035331726074,65909283
2020-04-09,9.300000190734863,9.425000190734863,9.0625,9.262499809265137,7.311903476715088,97274724
2020-04-10,9.212499618530273,9.3125,9.112500190734863,9.300000190734863,7.341506481170654,49742383
2020-04-13,9.362500190734863,9.5625,9.162500381469727,9.1875,7.252697467803955,60870418
2020-04-14,9.3125,9.399999618530273,9.274999618530273,9.362500190734863,7.390844345092773,51840096
2020-04-15,9.449999809265137,9.524999618530273,9.375,9.449999809265137,7.4599175453186035,47431293
2020-04-16,9.375,9.387499809265137,9.262499809265137,9.274999618530273,7.321770668029785,41111491
2020-04-17,9.399999618530273,9.550000190734863,9.1875,9.212499618530273,7.272432327270508,71140433
2020-04-20,9.212499618530273,9.324999809265137,9.0625,9.262499809265137,7.311903476715088,39356043
2020-04-21,9.262499809265137,9.262499809265137,8.824999809265137,8.837499618530273,6.976404666900635,69552044
2020-04-22,8.774999618530273,9.225000381469727,8.699999809265137,9.162500381469727,7.232962608337402,75923152
2020-04-23,9.237500190734863,9.337499618530273,9.112500190734863,9.1875,7.252697467803955,39038982
