Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,14.186896324157715,14.55538558959961,14.186896324157715,14.325079917907715,14.325079917907715,127191
2020-01-03,14.309725761413574,14.340433120727539,14.140833854675293,14.171542167663574,14.171542167663574,194408
2020-01-06,14.325079917907715,14.325079917907715,13.849111557006836,13.956588745117188,13.956588745117188,175664
2020-01-07,13.925881385803223,13.971942901611328,13.864465713500977,13.895174026489258,13.895174026489258,145401
2020-01-08,13.818405151367188,13.818405151367188,13.634159088134766,13.649513244628906,13.649513244628906,193956
2020-01-09,13.987296104431152,14.662862777709961,13.987296104431152,14.44791030883789,14.44791030883789,567026
2020-01-10,14.309725761413574,14.35578727722168,14.171542167663574,14.171542167663574,14.171542167663574,183520
2020-01-13,14.43255615234375,14.43255615234375,14.202248573303223,14.232956886291504,14.232956886291504,111700
2020-01-14,14.340433120727539,14.340433120727539,14.186896324157715,14.217602729797363,14.217602729797363,115282
2020-01-15,14.401847839355469,14.401847839355469,14.217602729797363,14.27901840209961,14.27901840209961,82593
2020-01-16,14.27901840209961,14.41720199584961,14.048710823059082,14.140833854675293,14.140833854675293,210992
2020-01-17,14.140833854675293,14.171542167663574,14.018004417419434,14.140833854675293,14.140833854675293,210803
2020-01-20,14.140833854675293,14.217602729797363,13.971942901611328,13.971942901611328,13.971942901611328,174364
2020-01-30,13.618805885314941,13.618805885314941,12.590102195739746,12.743639945983887,12.743639945983887,537991
2020-01-31,12.728285789489746,12.789701461791992,12.559393882751465,12.712931632995605,12.712931632995605,307971
2020-02-03,12.712931632995605,12.712931632995605,12.206256866455078,12.605456352233887,12.605456352233887,306468
2020-02-04,14.43255615234375,14.43255615234375,12.835762977600098,12.835762977600098,12.835762977600098,205043
2020-02-05,13.204253196716309,13.38849925994873,12.820408821105957,12.820408821105957,12.820408821105957,251410
2020-02-06,12.851116180419922,12.989299774169922,12.820408821105957,12.897177696228027,12.897177696228027,209586
2020-02-07,12.897177696228027,12.912530899047852,12.728285789489746,12.728285789489746,12.728285789489746,235275
2020-02-10,12.728285789489746,12.820408821105957,12.636162757873535,12.651516914367676,12.651516914367676,201359
2020-02-11,12.651516914367676,12.743639945983887,12.651516914367676,12.743639945983887,12.743639945983887,75006
2020-02-12,12.835762977600098,12.897177696228027,12.636162757873535,12.789701461791992,12.789701461791992,169310
2020-02-13,12.789701461791992,12.805054664611816,12.682225227355957,12.743639945983887,12.743639945983887,107309
2020-02-14,12.743639945983887,12.805054664611816,12.636162757873535,12.774347305297852,12.774347305297852,161005
2020-02-17,12.697579383850098,12.758994102478027,12.682225227355957,12.697579383850098,12.697579383850098,89808
2020-02-18,12.682225227355957,12.682225227355957,12.605456352233887,12.651516914367676,12.651516914367676,106946
2020-02-19,12.682225227355957,12.774347305297852,12.666871070861816,12.743639945983887,12.743639945983887,114431
2020-02-20,12.743639945983887,12.743639945983887,12.682225227355957,12.697579383850098,12.697579383850098,63043
2020-02-21,12.697579383850098,12.712931632995605,12.651516914367676,12.666871070861816,12.666871070861816,90293
2020-02-24,12.605456352233887,12.605456352233887,12.513333320617676,12.559393882751465,12.559393882751465,125462
2020-02-25,12.482625961303711,12.482625961303711,12.283025741577148,12.3905029296875,12.3905029296875,174078
2020-02-26,12.298379898071289,12.32908821105957,12.144842147827148,12.206256866455078,12.206256866455078,426711
2020-02-27,12.17555046081543,12.2523193359375,12.098780632019043,12.098780632019043,12.098780632019043,211129
2020-03-02,12.098780632019043,12.098780632019043,11.822413444519043,11.914536476135254,11.914536476135254,314344
2020-03-03,12.17555046081543,12.17555046081543,11.945242881774902,11.975951194763184,11.975951194763184,142519
2020-03-04,11.914536476135254,12.006657600402832,11.914536476135254,11.991304397583008,11.991304397583008,65787
2020-03-05,12.114134788513184,12.114134788513184,11.960597038269043,11.960597038269043,11.960597038269043,93270
2020-03-06,11.991304397583008,11.991304397583008,11.760997772216797,11.837766647338867,11.837766647338867,254438
2020-03-09,11.760997772216797,11.760997772216797,11.024016380310059,11.100785255432129,11.100785255432129,442315
2020-03-10,10.455925941467285,11.008662223815918,10.455925941467285,10.962600708007812,10.962600708007812,311712
2020-03-11,10.824417114257812,10.885831832885742,10.670879364013672,10.686232566833496,10.686232566833496,213520
2020-03-12,10.455925941467285,10.455925941467285,9.626822471618652,9.688237190246582,9.688237190246582,833235
2020-03-13,8.720949172973633,8.843778610229492,8.720949172973633,8.813071250915527,8.813071250915527,757443
2020-03-16,8.813071250915527,9.5193452835083,8.813071250915527,8.905194282531738,8.905194282531738,346513
2020-03-17,8.291043281555176,8.567411422729492,8.137504577636719,8.367812156677246,8.367812156677246,191445
2020-03-18,8.367812156677246,8.38316535949707,7.5387067794799805,7.600121974945068,7.600121974945068,668617
